No,channel_1,,channel_2,,channel_3,,channel_4,,channel_5,,channel_6,,channel_7,,channel_8,,channel_9,,channel_10,,output,label
122,36.387695,36.386898,36.386898,36.7628,36.76339,36.76339,36.820587,36.820522,36.820522,36.898056,35.000004,35.000004,35.000004,35.53623,35.536224,35.536224,35.794617,35.794662,35.794662,36.00291,37.821033,37.8
123,28.06497,28.059118,28.059118,30.442139,30.443865,30.443865,30.726612,30.736643,30.736643,30.934217,20.000015,20.000013,20.000013,23.287125,23.351133,23.351133,24.826147,24.856836,24.856836,25.935736,37.512074,37.4
124,19.773628,19.762297,19.762297,23.919542,23.919819,23.919819,24.46248,24.462406,24.462406,24.810469,5.0000257,5.000023,5.000023,11.040493,11.0407505,11.0407505,13.811404,13.811658,13.811658,15.709582,37.28757,37.0
125,36.277924,36.27692,36.27692,36.671688,36.671696,36.671696,36.68855,36.68844,36.68844,36.70549,35.000004,35.000004,35.000004,35.54707,35.54712,35.54712,35.788853,35.788853,35.788853,35.96533,37.81055,37.6
126,33.566574,33.564243,33.564243,34.56094,34.561108,34.561108,34.761765,34.76179,34.76179,34.982372,30.000006,30.000006,30.000006,31.4299,31.429947,31.429947,32.11437,32.114407,32.114407,32.658363,37.687634,37.2
127,30.623842,30.619768,30.619768,32.26409,32.264412,32.264412,32.45104,32.451004,32.451004,32.58981,25.00001,25.00001,25.00001,27.336786,27.336967,27.336967,28.384834,28.384829,28.384829,29.147741,37.56557,37.0
128,17.202446,17.188744,17.188744,22.800707,22.800266,22.800266,23.496624,23.496326,23.496326,23.95288,3.23e-05,2.91e-05,2.91e-05,7.393946,7.390396,7.390396,10.759709,10.7586155,10.7586155,13.014468,37.35091,37.6
129,28.468416,28.461271,28.461271,31.064627,31.064661,31.064661,31.364489,31.36451,31.36451,31.572826,20.000015,20.000013,20.000013,23.699211,23.699303,23.699303,25.324993,25.325062,25.325062,26.494963,37.57808,37.8
130,30.930584,30.927452,30.927452,32.77671,32.776936,32.776936,33.064934,33.06507,33.06507,33.371475,25.000011,25.00001,25.00001,27.399141,27.399353,27.399353,28.502584,28.502752,28.502752,29.355516,37.62344,37.4
131,25.825895,25.81803,25.81803,29.105192,29.10548,29.10548,29.777134,29.777092,29.777092,30.45282,15.000019,15.000017,15.000017,19.500208,19.5006,19.5006,21.638971,21.639076,21.639076,23.302874,37.521023,37.0
132,30.721008,30.717222,30.717222,32.386497,32.38685,32.38685,32.58106,32.58102,32.58102,32.725887,25.00001,25.00001,25.00001,27.333395,27.333591,27.333591,28.386505,28.386496,28.386496,29.15637,37.578438,37.4
133,27.897474,27.892738,27.892738,30.306187,30.30647,30.30647,30.593884,30.59393,30.59393,30.807758,20.000015,20.000013,20.000013,23.218254,23.21872,23.21872,24.661406,24.661526,24.661526,25.712072,37.49819,37.6
134,16.473146,16.463219,16.463219,21.629015,21.628551,21.628551,22.334822,22.334581,22.334581,22.797974,3.02e-05,2.72e-05,2.72e-05,6.6088715,6.605759,6.605759,9.693932,9.693061,9.693061,11.807114,37.215202,37.8
135,38.47794,38.478985,38.478985,38.11025,38.110207,38.110207,38.101273,38.101353,38.101353,38.087406,39.999996,39.999996,39.999996,39.404575,39.404488,39.404488,39.13117,39.131176,39.131176,38.926434,37.86545,37.0
136,22.102015,22.094799,22.094799,25.7161,25.716274,25.716274,26.207008,26.206959,26.206959,26.542809,10.000022,10.00002,10.00002,14.8302,14.830539,14.830539,17.054815,17.054905,17.054905,18.671642,37.284534,37.4
137,39.01549,39.01598,39.01598,38.776913,38.77695,38.77695,38.763706,38.763817,38.763817,38.75459,40.0,40.0,40.0,39.63243,39.63241,39.63241,39.46084,39.460835,39.460835,39.33172,37.936474,38.0
138,18.01309,18.002138,18.002138,22.864037,22.86439,22.86439,24.125858,24.12576,24.12576,25.35431,4.03e-05,3.63e-05,3.63e-05,6.835009,6.8351693,6.8351693,10.179498,10.179371,10.179371,12.812023,37.36064,37.8
139,25.440935,25.432682,25.432682,28.672287,28.67256,28.67256,29.057838,29.057804,29.057804,29.328161,15.000019,15.000017,15.000017,19.493998,19.494389,19.494389,21.47534,21.475336,21.475336,22.905287,37.47187,37.4
140,25.132265,25.126144,25.126144,28.343414,28.343777,28.343777,28.746353,28.74632,28.74632,29.03568,15.000019,15.000017,15.000017,19.18468,19.18503,19.18503,21.054604,21.05461,21.05461,22.41743,37.438366,37.8
141,17.749712,17.734262,17.734262,22.375864,22.376017,22.376017,23.009235,23.00931,23.00931,23.42271,3.5e-05,3.15e-05,3.15e-05,7.1645436,7.165092,7.165092,10.496652,10.497249,10.497249,12.780006,37.331364,37.8
142,22.808275,22.798458,22.798458,26.373528,26.373657,26.373657,26.836689,26.836641,26.836641,27.150778,10.000022,10.00002,10.00002,15.229851,15.230226,15.230226,17.632275,17.632338,17.632338,19.370525,37.351036,37.6
143,22.507774,22.497879,22.497879,26.408096,26.408257,26.408257,26.886326,26.886274,26.886274,27.213017,10.000023,10.000021,10.000021,15.363351,15.363738,15.363738,17.76153,17.761623,17.761623,19.475082,37.35688,37.0
144,36.07916,36.078594,36.078594,36.40816,36.408154,36.408154,36.44614,36.44608,36.44608,36.49275,35.000004,35.0,35.0,35.433758,35.433804,35.433804,35.63393,35.633934,35.633934,35.79068,37.7829,37.2
145,20.52772,20.518782,20.518782,25.150246,25.150335,25.150335,26.07369,26.073727,26.073727,26.978125,5.0000324,5.000029,5.000029,11.008416,11.006231,11.006231,13.92751,13.926781,13.926781,16.103806,37.399307,38.0
146,25.30736,25.300463,25.300463,28.485834,28.486158,28.486158,28.883432,28.883396,28.883396,29.164913,15.000019,15.000017,15.000017,19.278696,19.27906,19.27906,21.191687,21.191685,21.191685,22.584103,37.45257,37.8
147,33.66235,33.65993,33.65993,34.72377,34.72395,34.72395,34.921093,34.92112,34.92112,35.138397,30.000006,30.000006,30.000006,31.492506,31.492567,31.492567,32.196888,32.196926,32.196926,32.75249,37.705475,37.4
148,25.898802,25.890038,25.890038,28.767595,28.767616,28.767616,29.129856,29.129871,29.129871,29.378569,15.000018,15.000016,15.000016,19.435616,19.43588,19.43588,21.486216,21.48653,21.48653,22.976181,37.481544,38.0
149,26.212816,26.204668,26.204668,29.614868,29.615196,29.615196,30.311693,30.31165,30.31165,31.012432,15.00002,15.000018,15.000018,19.662832,19.663263,19.663263,21.877281,21.877378,21.877378,23.599848,37.56702,37.8
150,18.551327,18.536232,18.536232,24.000715,24.00086,24.00086,25.280096,25.280144,25.280144,26.52685,4.35e-05,3.92e-05,3.92e-05,7.67189,7.672359,7.672359,11.394702,11.395206,11.395206,14.187328,37.492622,37.4
151,20.47161,20.46133,20.46133,25.406445,25.394503,25.394503,26.279179,26.27918,26.27918,27.141201,5.000034,5.0000305,5.0000305,11.360126,11.296116,11.296116,14.251653,14.27791,14.27791,16.448538,37.42651,37.4
152,23.66081,23.649942,23.649942,28.112846,28.113096,28.113096,28.936943,28.93697,28.93697,29.759321,10.000026,10.000023,10.000023,15.93682,15.937431,15.937431,18.703163,18.70371,18.70371,20.820103,37.513958,37.6
153,38.991264,38.99177,38.99177,38.73174,38.731747,38.731747,38.6978,38.697865,38.697865,38.65256,40.0,40.0,40.0,39.615726,39.615696,39.615696,39.431755,39.43175,39.43175,39.2839,37.930862,38.0
154,33.809757,33.807117,33.807117,34.79637,34.79658,34.79658,35.04319,35.043186,35.043186,35.308517,30.000006,30.000006,30.000006,31.505293,31.505383,31.505383,32.248863,32.24889,32.24889,32.84802,37.71319,37.6
155,24.977818,24.972147,24.972147,27.575426,27.575638,27.575638,27.94484,27.944803,27.944803,28.199354,15.000017,15.000015,15.000015,18.79196,18.79223,18.79223,20.564177,20.564169,20.564169,21.879765,37.358395,37.4
156,33.74082,33.737873,33.737873,34.87533,34.875546,34.875546,35.08025,35.080273,35.080273,35.30692,30.000008,30.000006,30.000006,31.607336,31.607412,31.607412,32.353622,32.353664,32.353664,32.93779,37.72248,37.4
157,25.250937,25.24279,25.24279,28.524782,28.525057,28.525057,28.908432,28.908403,28.908403,29.17927,15.000019,15.000017,15.000017,19.477732,19.478102,19.478102,21.435953,21.43596,21.43596,22.844296,37.45742,37.0
158,38.421246,38.422573,38.422573,37.91987,37.91883,37.91883,37.884357,37.884457,37.884457,37.808662,39.999996,39.999996,39.999996,39.30087,39.30082,39.30082,38.98289,38.98283,38.98283,38.733368,37.842518,37.0
159,38.694954,38.69581,38.69581,38.333954,38.333958,38.333958,38.32004,38.320133,38.320133,38.30641,39.999996,39.999996,39.999996,39.472534,39.472485,39.472485,39.23418,39.23418,39.23418,39.057423,37.888924,37.4
160,22.589314,22.58009,22.58009,26.51243,26.512615,26.512615,27.00649,27.006435,27.006435,27.345112,10.000023,10.000021,10.000021,15.305381,15.305773,15.305773,17.693266,17.693354,17.693354,19.40671,37.364258,37.6
161,15.924482,15.916384,15.916384,20.348042,20.34754,20.34754,21.021135,21.020887,21.020887,21.45384,2.74e-05,2.47e-05,2.47e-05,5.959557,5.956875,5.956875,8.827727,8.827024,8.827024,10.832719,37.07633,37.2
162,38.650993,38.65195,38.65195,38.282787,38.282043,38.282043,38.23536,38.23545,38.23545,38.164753,39.999996,39.999996,39.999996,39.45043,39.450447,39.450447,39.189877,39.189823,39.189823,38.979813,37.882275,37.4
163,17.641264,17.631542,17.631542,22.54887,22.548948,22.548948,23.702063,23.697544,23.697544,24.847897,4.03e-05,3.63e-05,3.63e-05,6.6368585,6.637306,6.637306,9.8575535,9.920567,9.920567,12.4935255,37.324543,37.6
164,33.79358,33.790867,33.790867,34.87765,34.878147,34.878147,34.95481,34.954845,34.954845,35.038464,30.000008,30.000006,30.000006,31.55064,31.55082,31.55082,32.25068,32.250748,32.250748,32.761604,37.720028,38.0
165,28.814192,28.807566,28.807566,31.187435,31.187727,31.187727,31.821224,31.821177,31.821177,32.455654,20.000015,20.000013,20.000013,23.563099,23.563454,23.563454,25.315395,25.31542,25.31542,26.720346,37.598625,37.6
166,17.386791,17.372593,17.372593,21.932594,21.932747,21.932747,22.57374,22.573837,22.573837,22.98707,3.43e-05,3.08e-05,3.08e-05,6.905963,6.9065104,6.9065104,10.137433,10.138072,10.138072,12.362292,37.27755,37.6
167,19.839558,19.8279,19.8279,24.347836,24.34818,24.34818,24.915154,24.91507,24.91507,25.279217,5.0000267,5.0000243,5.0000243,11.275019,11.275311,11.275311,14.099269,14.099557,14.099557,16.014158,37.3274,37.2
168,28.367353,28.36305,28.36305,30.739058,30.739403,30.739403,31.219543,31.21956,31.21956,31.714413,20.000015,20.000013,20.000013,23.228975,23.229239,23.229239,24.77306,24.773102,24.773102,25.994953,37.54872,37.6
169,38.67819,38.67897,38.67897,38.30079,38.30076,38.30076,38.26095,38.261,38.261,38.202965,39.999996,39.999996,39.999996,39.46621,39.46611,39.46611,39.219257,39.219257,39.219257,39.02304,37.88455,37.4
170,17.892527,17.880802,17.880802,23.62166,23.621805,23.621805,24.666788,24.666748,24.666748,25.67187,4.44e-05,4e-05,4e-05,7.3020473,7.301474,7.301474,10.693404,10.693059,10.693059,13.23854,37.43016,37.6
171,27.818981,27.814455,27.814455,29.935072,29.935232,29.935232,30.209478,30.209509,30.209509,30.40737,20.000013,20.000011,20.000011,23.030678,23.031075,23.031075,24.427101,24.427197,24.427197,25.455233,37.45457,37.4
172,38.41819,38.419502,38.419502,37.947075,37.946026,37.946026,37.905064,37.90517,37.90517,37.821785,39.999996,39.999996,39.999996,39.320328,39.32028,39.32028,39.002552,39.0025,39.0025,38.749897,37.845383,37.0
173,28.283195,28.276207,28.276207,30.820564,30.820585,30.820585,31.11316,31.113186,31.113186,31.316505,20.000015,20.000013,20.000013,23.617891,23.617966,23.617966,25.20811,25.208187,25.208187,26.352795,37.552288,37.4
174,28.613333,28.606413,28.606413,30.939552,30.939796,30.939796,31.576622,31.576569,31.576569,32.207268,20.000015,20.000013,20.000013,23.542725,23.543055,23.543055,25.286686,25.28671,25.28671,26.682508,37.571384,37.0
175,33.68147,33.679287,33.679287,34.757385,34.75773,34.75773,34.849247,34.849293,34.849293,34.93685,30.000006,30.000006,30.000006,31.471199,31.471342,31.471342,32.138504,32.138573,32.138573,32.628155,37.70707,38.0
176,19.117834,19.11054,19.11054,23.189932,23.190252,23.190252,23.780119,23.780066,23.780066,24.184834,5.000025,5.0000224,5.0000224,10.435646,10.435877,10.435877,12.973537,12.973818,12.973818,14.830896,37.20005,37.8
177,36.079697,36.07914,36.07914,36.38677,36.386765,36.386765,36.428104,36.428047,36.428047,36.479225,35.000004,35.0,35.0,35.420837,35.42088,35.42088,35.619507,35.61951,35.61951,35.777264,37.780552,37.2
178,38.53128,38.531994,38.531994,38.194344,38.194344,38.194344,38.17567,38.175735,38.175735,38.1591,39.999996,39.999996,39.999996,39.460423,39.460346,39.460346,39.207993,39.208,39.208,39.017025,37.874756,37.0
179,22.817085,22.807432,22.807432,26.222322,26.222431,26.222431,26.674202,26.674158,26.674158,26.982265,10.000022,10.000019,10.000019,15.139076,15.139437,15.139437,17.523792,17.523848,17.523848,19.257706,37.335983,37.6
180,33.6378,33.63492,33.63492,34.77471,34.774914,34.774914,34.96635,34.96638,34.96638,35.17898,30.000008,30.000006,30.000006,31.585802,31.585861,31.585861,32.312714,32.31276,32.31276,32.87814,37.711605,37.2
181,26.235909,26.227024,26.227024,29.767273,29.767597,29.767597,30.455841,30.455797,30.455797,31.147665,15.000021,15.000019,15.000019,19.829578,19.830029,19.830029,22.089027,22.089132,22.089132,23.833162,37.58407,37.6
182,39.0162,39.016712,39.016712,38.73222,38.732265,38.732265,38.716125,38.71624,38.71624,38.704273,40.0,40.0,40.0,39.60733,39.607304,39.607304,39.429787,39.42978,39.42978,39.297817,37.931347,38.0
183,17.41917,17.404171,17.404171,22.774096,22.774282,22.774282,23.468725,23.468897,23.468897,23.915573,3.73e-05,3.36e-05,3.36e-05,7.398306,7.3989735,7.3989735,10.733365,10.734167,10.734167,12.983081,37.353138,37.8
184,38.80668,38.807343,38.807343,38.52718,38.52719,38.52719,38.515015,38.5151,38.5151,38.5048,39.999996,40.0,40.0,39.552723,39.552692,39.552692,39.34354,39.34354,39.34354,39.186172,37.90994,37.6
185,36.391346,36.390186,36.390186,36.80751,36.80755,36.80755,36.8221,36.822,36.822,36.83988,35.000004,35.000004,35.000004,35.596737,35.59681,35.59681,35.86049,35.860485,35.860485,36.05309,37.82498,37.8
186,31.256308,31.2512,31.2512,32.94427,32.944027,32.944027,33.133335,33.13343,33.13343,33.274357,25.000011,25.00001,25.00001,27.603178,27.60322,27.60322,28.77584,28.776001,28.776001,29.62982,37.63551,38.0
187,21.627306,21.612352,21.612352,26.459715,26.459972,26.459972,27.61822,27.618124,27.618124,28.745712,5.0000343,5.000031,5.000031,11.984113,11.984544,11.984544,15.372059,15.372581,15.372581,17.905258,37.541077,38.0
188,25.045818,25.040842,25.040842,27.646181,27.646437,27.646437,28.028814,28.02877,28.02877,28.292973,15.000017,15.000015,15.000015,18.737413,18.737694,18.737694,20.49582,20.495808,20.495808,21.806751,37.364857,38.0
189,20.06993,20.061373,20.061373,24.390234,24.39043,24.39043,25.318197,25.318262,25.318262,26.23126,5.000031,5.0000277,5.0000277,10.764661,10.765177,10.765177,13.577432,13.577965,13.577965,15.695321,37.32331,37.0
190,19.463207,19.4545,19.4545,23.965607,23.965794,23.965794,24.57693,24.577091,24.577091,24.972431,5.0000267,5.000024,5.000024,10.841853,10.842494,10.842494,13.535663,13.536349,13.536349,15.381091,37.281784,38.0
191,19.646605,19.636969,19.636969,23.918959,23.919292,23.919292,24.500631,24.500553,24.500553,24.87238,5.0000257,5.0000234,5.0000234,10.876956,10.877218,10.877218,13.5820465,13.582311,13.582311,15.443904,37.27922,37.8
192,19.716528,19.706663,19.706663,24.32896,24.329361,24.329361,24.929825,24.92975,24.92975,25.319695,5.000027,5.0000243,5.0000243,11.097404,11.097702,11.097702,13.855154,13.85545,13.85545,15.736147,37.319195,38.0
193,21.967045,21.961107,21.961107,25.0944,25.094538,25.094538,25.570436,25.57039,25.57039,25.890215,10.00002,10.000018,10.000018,14.437946,14.438234,14.438234,16.553251,16.553322,16.553322,18.116508,37.220695,37.6
194,23.180456,23.17365,23.17365,27.004948,27.005604,27.005604,27.79676,27.7968,27.7968,28.592314,10.000023,10.000021,10.000021,15.082418,15.082757,15.082757,17.537476,17.53777,17.53777,19.457596,37.395702,38.0
195,31.076591,31.071886,31.071886,32.78854,32.788902,32.788902,32.981224,32.981174,32.981174,33.12473,25.000011,25.00001,25.00001,27.529701,27.529953,27.529953,28.665213,28.665195,28.665195,29.492006,37.619946,37.8
196,33.38285,33.38112,33.38112,34.332207,34.33258,34.33258,34.483932,34.483994,34.483994,34.672665,30.000006,30.000006,30.000006,31.305067,31.305326,31.305326,31.925907,31.925995,31.925995,32.41689,37.662857,37.0
197,38.68286,38.68382,38.68382,38.28512,38.28512,38.28512,38.271683,38.271786,38.271786,38.257355,39.999996,39.999996,39.999996,39.43988,39.439823,39.439823,39.192425,39.19243,39.19243,39.010777,37.883476,37.4
198,27.96334,27.957485,27.957485,30.488823,30.489017,30.489017,30.771656,30.771708,30.771708,30.981901,20.000015,20.000013,20.000013,23.424189,23.424694,23.424694,24.92532,24.925455,24.925455,26.00449,37.518517,37.2
199,36.377613,36.376568,36.376568,36.753708,36.753742,36.753742,36.768642,36.76855,36.76855,36.785904,35.000004,35.000004,35.000004,35.561314,35.561375,35.561375,35.815697,35.81569,35.81569,36.003605,37.819035,37.8
200,30.36394,30.361187,30.361187,31.841902,31.8422,31.8422,32.029877,32.02985,32.02985,32.167927,25.00001,25.000008,25.000008,27.06291,27.06305,27.06305,28.016455,28.01645,28.01645,28.722225,37.520405,37.0
201,33.512646,33.509743,33.509743,34.520893,34.521442,34.521442,34.57945,34.579506,34.579506,34.65375,30.000006,30.000006,30.000006,31.485062,31.48515,31.48515,32.148094,32.14817,32.14817,32.62905,37.68159,37.2
202,38.625496,38.626606,38.626606,38.25473,38.253822,38.253822,38.2014,38.20151,38.20151,38.121387,39.999996,39.999996,39.999996,39.428894,39.4289,39.4289,39.153442,39.153393,39.153393,38.93037,37.878887,37.4
203,36.114887,36.114075,36.114075,36.469406,36.46942,36.46942,36.508514,36.50844,36.50844,36.561268,35.000004,35.0,35.0,35.47695,35.47701,35.47701,35.695274,35.695274,35.695274,35.866455,37.789806,37.2
204,21.712572,21.706453,21.706453,25.183702,25.18387,25.18387,25.669336,25.66931,25.66931,26.002346,10.000021,10.000019,10.000019,14.57498,14.575293,14.575293,16.698402,16.698578,16.698578,18.249441,37.232544,37.0
205,38.61116,38.611965,38.611965,38.249355,38.24936,38.24936,38.232635,38.23271,38.23271,38.216904,39.999996,39.999996,39.999996,39.45904,39.458977,39.458977,39.211437,39.21144,39.21144,39.026363,37.880135,37.2
206,38.53139,38.53213,38.53213,38.155865,38.15587,38.15587,38.13488,38.13495,38.13495,38.11624,39.999996,39.999996,39.999996,39.440098,39.440018,39.440018,39.18271,39.182716,39.182716,38.989384,37.87033,37.0
207,28.900917,28.894611,28.894611,31.38744,31.387783,31.387783,31.97666,31.976637,31.976637,32.577377,20.000015,20.000013,20.000013,23.594893,23.595259,23.595259,25.33211,25.33214,25.33214,26.716473,37.620068,38.0
208,38.742725,38.74369,38.74369,38.395653,38.395596,38.395596,38.349815,38.349888,38.349888,38.282726,39.999996,39.999996,39.999996,39.47857,39.478485,39.478485,39.230816,39.230812,39.230812,39.031246,37.894306,37.6
209,28.710953,28.704893,28.704893,31.042507,31.042812,31.042812,31.65,31.649963,31.649963,32.264107,20.000015,20.000013,20.000013,23.456324,23.456656,23.456656,25.156105,25.156134,25.156134,26.520798,37.582764,37.6
210,36.138515,36.137863,36.137863,36.438324,36.438305,36.438305,36.458378,36.458286,36.458286,36.473816,35.000004,35.0,35.0,35.437214,35.437237,35.437237,35.639885,35.63989,35.63989,35.791157,37.785244,37.4
211,38.971348,38.972137,38.972137,38.69193,38.691963,38.691963,38.68632,38.686493,38.686493,38.681084,40.0,40.0,40.0,39.576218,39.57619,39.57619,39.384743,39.384735,39.384735,39.243317,37.92706,38.0
